Data Source: Instituto Nacional de Estadística http://www.ine.es/inebmenu/mnu_clasifica.htm;;;;;
Coordenadas en formato wsg84, en decimal. Compatible con Google Maps.;;;;;
Author: Emilio Rodríguez. http://www.emiliort.com/mysql/municipios-espana-coordenadas/;;;;;
;;;;;
name;province;state;latitude;longitude;Google Maps URL
San Roque de Riomiera;Cantabria;Cantabria;43.2354392;-3.7028969;http://maps.google.es/maps?z=14&ll=43.2354392,-3.7028969
San Vicente de la Barquera;Cantabria;Cantabria;43.3859325;-4.3980912;http://maps.google.es/maps?z=14&ll=43.3859325,-4.3980912
Santa Cruz de Bezana;Cantabria;Cantabria;43.4428165;-3.9047772;http://maps.google.es/maps?z=14&ll=43.4428165,-3.9047772
Santa María de Cayón;Cantabria;Cantabria;43.3103651;-3.8542254;http://maps.google.es/maps?z=14&ll=43.3103651,-3.8542254
Santander;Cantabria;Cantabria;43.4609602;-3.8079336;http://maps.google.es/maps?z=14&ll=43.4609602,-3.8079336
Santillana del Mar;Cantabria;Cantabria;43.3889678;-4.10918;http://maps.google.es/maps?z=14&ll=43.3889678,-4.10918
Santiurde de Reinosa;Cantabria;Cantabria;43.0613087;-4.0810678;http://maps.google.es/maps?z=14&ll=43.0613087,-4.0810678
Santiurde de Toranzo;Cantabria;Cantabria;43.2386946;-3.9400114;http://maps.google.es/maps?z=14&ll=43.2386946,-3.9400114
Santoña;Cantabria;Cantabria;43.4421533;-3.4531931;http://maps.google.es/maps?z=14&ll=43.4421533,-3.4531931
Saro;Cantabria;Cantabria;43.2612861;-3.8298853;http://maps.google.es/maps?z=14&ll=43.2612861,-3.8298853
Selaya;Cantabria;Cantabria;43.2111454;-3.8049452;http://maps.google.es/maps?z=14&ll=43.2111454,-3.8049452
Soba;Cantabria;Cantabria;43.1794444;-3.5619444;http://maps.google.es/maps?z=14&ll=43.1794444,-3.5619444
Solórzano;Cantabria;Cantabria;43.3797847;-3.5868857;http://maps.google.es/maps?z=14&ll=43.3797847,-3.5868857
Suances;Cantabria;Cantabria;43.4265807;-4.0419662;http://maps.google.es/maps?z=14&ll=43.4265807,-4.0419662
Tojos, Los;Cantabria;Cantabria;43.1551364;-4.2533528;http://maps.google.es/maps?z=14&ll=43.1551364,-4.2533528
Torrelavega;Cantabria;Cantabria;43.3514552;-4.0470165;http://maps.google.es/maps?z=14&ll=43.3514552,-4.0470165
Tresviso;Cantabria;Cantabria;43.2578383;-4.6667757;http://maps.google.es/maps?z=14&ll=43.2578383,-4.6667757
Tudanca;Cantabria;Cantabria;43.1538889;-4.3752778;http://maps.google.es/maps?z=14&ll=43.1538889,-4.3752778
Udías;Cantabria;Cantabria;43.3383333;-4.2436111;http://maps.google.es/maps?z=14&ll=43.3383333,-4.2436111
Val de San Vicente;Cantabria;Cantabria;43.3775;-4.483611;http://maps.google.es/maps?z=14&ll=43.3775,-4.483611
Valdáliga;Cantabria;Cantabria;43.3291667;-4.3491667;http://maps.google.es/maps?z=14&ll=43.3291667,-4.3491667
Valdeolea;Cantabria;Cantabria;42.8777778;-4.1622222;http://maps.google.es/maps?z=14&ll=42.8777778,-4.1622222
Valdeprado del Río;Cantabria;Cantabria;42.875278;-4.092881;http://maps.google.es/maps?z=14&ll=42.875278,-4.092881
Valderredible;Cantabria;Cantabria;42.8569111;-4.0003111;http://maps.google.es/maps?z=14&ll=42.8569111,-4.0003111
Valle de Villaverde;Cantabria;Cantabria;43.2452778;-3.2602778;http://maps.google.es/maps?z=14&ll=43.2452778,-3.2602778
Vega de Liébana;Cantabria;Cantabria;43.0604569;-4.6657027;http://maps.google.es/maps?z=14&ll=43.0604569,-4.6657027
Vega de Pas;Cantabria;Cantabria;43.1589312;-3.7820117;http://maps.google.es/maps?z=14&ll=43.1589312,-3.7820117
Villacarriedo;Cantabria;Cantabria;43.2301852;-3.8057638;http://maps.google.es/maps?z=14&ll=43.2301852,-3.8057638
Villaescusa;Cantabria;Cantabria;43.3708333;-3.855;http://maps.google.es/maps?z=14&ll=43.3708333,-3.855
Villafufre;Cantabria;Cantabria;43.2660796;-3.89347;http://maps.google.es/maps?z=14&ll=43.2660796,-3.89347
Voto;Cantabria;Cantabria;43.3325;-3.5197222;http://maps.google.es/maps?z=14&ll=43.3325,-3.5197222
Abengibre;Albacete;Castilla - La Mancha;39.2099913;-1.544182;http://maps.google.es/maps?z=14&ll=39.2099913,-1.544182
Alatoz;Albacete;Castilla - La Mancha;39.0946413;-1.3611546;http://maps.google.es/maps?z=14&ll=39.0946413,-1.3611546
Albacete;Albacete;Castilla - La Mancha;38.9976516;-1.8600701;http://maps.google.es/maps?z=14&ll=38.9976516,-1.8600701
Albatana;Albacete;Castilla - La Mancha;38.5697705;-1.5242065;http://maps.google.es/maps?z=14&ll=38.5697705,-1.5242065
Alborea;Albacete;Castilla - La Mancha;39.2795152;-1.3958704;http://maps.google.es/maps?z=14&ll=39.2795152,-1.3958704
Alcadozo;Albacete;Castilla - La Mancha;38.6487736;-1.9814642;http://maps.google.es/maps?z=14&ll=38.6487736,-1.9814642
Alcalá del Júcar;Albacete;Castilla - La Mancha;39.1934585;-1.4296707;http://maps.google.es/maps?z=14&ll=39.1934585,-1.4296707
Alcaraz;Albacete;Castilla - La Mancha;38.6696592;-2.4926469;http://maps.google.es/maps?z=14&ll=38.6696592,-2.4926469
Almansa;Albacete;Castilla - La Mancha;38.86941;-1.0975167;http://maps.google.es/maps?z=14&ll=38.86941,-1.0975167
Alpera;Albacete;Castilla - La Mancha;38.9593941;-1.2312473;http://maps.google.es/maps?z=14&ll=38.9593941,-1.2312473
Ayna;Albacete;Castilla - La Mancha;38.5531808;-2.0708457;http://maps.google.es/maps?z=14&ll=38.5531808,-2.0708457
Balazote;Albacete;Castilla - La Mancha;38.884078;-2.1508256;http://maps.google.es/maps?z=14&ll=38.884078,-2.1508256
Ballestero, El;Albacete;Castilla - La Mancha;38.9894532;-1.8749602;http://maps.google.es/maps?z=14&ll=38.9894532,-1.8749602
Balsa de Ves;Albacete;Castilla - La Mancha;39.2644196;-1.1953436;http://maps.google.es/maps?z=14&ll=39.2644196,-1.1953436
Barrax;Albacete;Castilla - La Mancha;39.0457273;-2.2001694;http://maps.google.es/maps?z=14&ll=39.0457273,-2.2001694
Bienservida;Albacete;Castilla - La Mancha;38.5151679;-2.6115255;http://maps.google.es/maps?z=14&ll=38.5151679,-2.6115255
Bogarra;Albacete;Castilla - La Mancha;38.5813761;-2.2142213;http://maps.google.es/maps?z=14&ll=38.5813761,-2.2142213
Bonete;Albacete;Castilla - La Mancha;38.8693019;-1.3485166;http://maps.google.es/maps?z=14&ll=38.8693019,-1.3485166
Bonillo, El;Albacete;Castilla - La Mancha;38.9880175;-1.859889;http://maps.google.es/maps?z=14&ll=38.9880175,-1.859889
Carcelén;Albacete;Castilla - La Mancha;39.1018859;-1.3088914;http://maps.google.es/maps?z=14&ll=39.1018859,-1.3088914
Casas de Juan Núñez;Albacete;Castilla - La Mancha;39.1018729;-1.5575711;http://maps.google.es/maps?z=14&ll=39.1018729,-1.5575711
Casas de Lázaro;Albacete;Castilla - La Mancha;38.771054;-2.2418615;http://maps.google.es/maps?z=14&ll=38.771054,-2.2418615
Casas de Ves;Albacete;Castilla - La Mancha;39.2583945;-1.3351033;http://maps.google.es/maps?z=14&ll=39.2583945,-1.3351033
Casas-Ibáñez;Albacete;Castilla - La Mancha;39.2851751;-1.47113;http://maps.google.es/maps?z=14&ll=39.2851751,-1.47113
Caudete;Albacete;Castilla - La Mancha;38.7027381;-0.9915481;http://maps.google.es/maps?z=14&ll=38.7027381,-0.9915481
Cenizate;Albacete;Castilla - La Mancha;39.3043016;-1.6614565;http://maps.google.es/maps?z=14&ll=39.3043016,-1.6614565
Chinchilla de Monte-Aragón;Albacete;Castilla - La Mancha;38.9186214;-1.7227581;http://maps.google.es/maps?z=14&ll=38.9186214,-1.7227581
Corral-Rubio;Albacete;Castilla - La Mancha;38.8350894;-1.4609878;http://maps.google.es/maps?z=14&ll=38.8350894,-1.4609878
Cotillas;Albacete;Castilla - La Mancha;38.4310936;-2.5068761;http://maps.google.es/maps?z=14&ll=38.4310936,-2.5068761
Elche de la Sierra;Albacete;Castilla - La Mancha;38.4475948;-2.0483426;http://maps.google.es/maps?z=14&ll=38.4475948,-2.0483426
Férez;Albacete;Castilla - La Mancha;38.3560358;-2.0101681;http://maps.google.es/maps?z=14&ll=38.3560358,-2.0101681
Fuensanta;Albacete;Castilla - La Mancha;39.246416;-2.0651422;http://maps.google.es/maps?z=14&ll=39.246416,-2.0651422
Fuente-Álamo;Albacete;Castilla - La Mancha;38.6932207;-1.4317726;http://maps.google.es/maps?z=14&ll=38.6932207,-1.4317726
Fuentealbilla;Albacete;Castilla - La Mancha;39.266863;-1.5491862;http://maps.google.es/maps?z=14&ll=39.266863,-1.5491862
Gineta, La;Albacete;Castilla - La Mancha;39.1128681;-1.9960033;http://maps.google.es/maps?z=14&ll=39.1128681,-1.9960033
Golosalvo;Albacete;Castilla - La Mancha;39.2399395;-1.6366264;http://maps.google.es/maps?z=14&ll=39.2399395,-1.6366264
Hellín;Albacete;Castilla - La Mancha;38.5121622;-1.7033099;http://maps.google.es/maps?z=14&ll=38.5121622,-1.7033099
Herrera, La;Albacete;Castilla - La Mancha;39.0026706;-1.8596519;http://maps.google.es/maps?z=14&ll=39.0026706,-1.8596519
Higueruela;Albacete;Castilla - La Mancha;38.9642449;-1.4451014;http://maps.google.es/maps?z=14&ll=38.9642449,-1.4451014
Hoya-Gonzalo;Albacete;Castilla - La Mancha;38.9601743;-1.5543483;http://maps.google.es/maps?z=14&ll=38.9601743,-1.5543483
Jorquera;Albacete;Castilla - La Mancha;39.174751;-1.5210445;http://maps.google.es/maps?z=14&ll=39.174751,-1.5210445
Letur;Albacete;Castilla - La Mancha;38.3655539;-2.1019639;http://maps.google.es/maps?z=14&ll=38.3655539,-2.1019639
Lezuza;Albacete;Castilla - La Mancha;38.9490194;-2.3537745;http://maps.google.es/maps?z=14&ll=38.9490194,-2.3537745
Liétor;Albacete;Castilla - La Mancha;38.5429029;-1.9528781;http://maps.google.es/maps?z=14&ll=38.5429029,-1.9528781
Madrigueras;Albacete;Castilla - La Mancha;39.2370442;-1.8001672;http://maps.google.es/maps?z=14&ll=39.2370442,-1.8001672
Mahora;Albacete;Castilla - La Mancha;39.2128293;-1.7253316;http://maps.google.es/maps?z=14&ll=39.2128293,-1.7253316
Masegoso;Albacete;Castilla - La Mancha;38.7184053;-2.3158986;http://maps.google.es/maps?z=14&ll=38.7184053,-2.3158986
Minaya;Albacete;Castilla - La Mancha;39.2714931;-2.3199467;http://maps.google.es/maps?z=14&ll=39.2714931,-2.3199467
Molinicos;Albacete;Castilla - La Mancha;38.4679384;-2.2378696;http://maps.google.es/maps?z=14&ll=38.4679384,-2.2378696
Montalvos;Albacete;Castilla - La Mancha;39.1668941;-2.0276942;http://maps.google.es/maps?z=14&ll=39.1668941,-2.0276942
Montealegre del Castillo;Albacete;Castilla - La Mancha;38.7869696;-1.3253028;http://maps.google.es/maps?z=14&ll=38.7869696,-1.3253028
Motilleja;Albacete;Castilla - La Mancha;39.1805987;-1.7918744;http://maps.google.es/maps?z=14&ll=39.1805987,-1.7918744
Munera;Albacete;Castilla - La Mancha;39.0398423;-2.4825282;http://maps.google.es/maps?z=14&ll=39.0398423,-2.4825282
Navas de Jorquera;Albacete;Castilla - La Mancha;39.2807361;-1.7190404;http://maps.google.es/maps?z=14&ll=39.2807361,-1.7190404
Nerpio;Albacete;Castilla - La Mancha;38.148006;-2.3024965;http://maps.google.es/maps?z=14&ll=38.148006,-2.3024965
Ontur;Albacete;Castilla - La Mancha;38.6146972;-1.4984908;http://maps.google.es/maps?z=14&ll=38.6146972,-1.4984908
Ossa de Montiel;Albacete;Castilla - La Mancha;38.9633466;-2.7454057;http://maps.google.es/maps?z=14&ll=38.9633466,-2.7454057
Paterna del Madera;Albacete;Castilla - La Mancha;38.5972247;-2.3461098;http://maps.google.es/maps?z=14&ll=38.5972247,-2.3461098
Peñas de San Pedro;Albacete;Castilla - La Mancha;38.7272195;-2.0041893;http://maps.google.es/maps?z=14&ll=38.7272195,-2.0041893
Peñascosa;Albacete;Castilla - La Mancha;38.6711758;-2.4107079;http://maps.google.es/maps?z=14&ll=38.6711758,-2.4107079
Pétrola;Albacete;Castilla - La Mancha;38.8257199;-1.5576046;http://maps.google.es/maps?z=14&ll=38.8257199,-1.5576046
Povedilla;Albacete;Castilla - La Mancha;38.7016938;-2.6038732;http://maps.google.es/maps?z=14&ll=38.7016938,-2.6038732
Pozo Cañada;Albacete;Castilla - La Mancha;38.8012821;-1.736837;http://maps.google.es/maps?z=14&ll=38.8012821,-1.736837
Pozo-Lorente;Albacete;Castilla - La Mancha;39.0768181;-1.506532;http://maps.google.es/maps?z=14&ll=39.0768181,-1.506532
Pozohondo;Albacete;Castilla - La Mancha;38.7211386;-1.9118049;http://maps.google.es/maps?z=14&ll=38.7211386,-1.9118049
Pozuelo;Albacete;Castilla - La Mancha;38.8092295;-2.1007066;http://maps.google.es/maps?z=14&ll=38.8092295,-2.1007066
Recueja, La;Albacete;Castilla - La Mancha;39.175581;-1.4904511;http://maps.google.es/maps?z=14&ll=39.175581,-1.4904511
Riópar;Albacete;Castilla - La Mancha;38.4990018;-2.4171952;http://maps.google.es/maps?z=14&ll=38.4990018,-2.4171952
Robledo;Albacete;Castilla - La Mancha;38.7591176;-2.4488788;http://maps.google.es/maps?z=14&ll=38.7591176,-2.4488788
Roda, La;Albacete;Castilla - La Mancha;39.0013031;-1.8686044;http://maps.google.es/maps?z=14&ll=39.0013031,-1.8686044
Salobre;Albacete;Castilla - La Mancha;38.591575;-2.5512665;http://maps.google.es/maps?z=14&ll=38.591575,-2.5512665
San Pedro;Albacete;Castilla - La Mancha;38.8264238;-2.1861416;http://maps.google.es/maps?z=14&ll=38.8264238,-2.1861416
Socovos;Albacete;Castilla - La Mancha;38.3334769;-1.9834319;http://maps.google.es/maps?z=14&ll=38.3334769,-1.9834319
Tarazona de la Mancha;Albacete;Castilla - La Mancha;39.2653066;-1.9128362;http://maps.google.es/maps?z=14&ll=39.2653066,-1.9128362
Tobarra;Albacete;Castilla - La Mancha;38.5884392;-1.6937826;http://maps.google.es/maps?z=14&ll=38.5884392,-1.6937826
Valdeganga;Albacete;Castilla - La Mancha;39.1352349;-1.6770038;http://maps.google.es/maps?z=14&ll=39.1352349,-1.6770038
Vianos;Albacete;Castilla - La Mancha;38.6321836;-2.5015594;http://maps.google.es/maps?z=14&ll=38.6321836,-2.5015594
Villa de Ves;Albacete;Castilla - La Mancha;39.2232751;-1.2601604;http://maps.google.es/maps?z=14&ll=39.2232751,-1.2601604
Villalgordo del Júcar;Albacete;Castilla - La Mancha;39.296262;-2.0634101;http://maps.google.es/maps?z=14&ll=39.296262,-2.0634101
Villamalea;Albacete;Castilla - La Mancha;39.361892;-1.5992963;http://maps.google.es/maps?z=14&ll=39.361892,-1.5992963
Villapalacios;Albacete;Castilla - La Mancha;38.5746031;-2.6355316;http://maps.google.es/maps?z=14&ll=38.5746031,-2.6355316
Villarrobledo;Albacete;Castilla - La Mancha;39.2672561;-2.6076427;http://maps.google.es/maps?z=14&ll=39.2672561,-2.6076427
Villatoya;Albacete;Castilla - La Mancha;39.3332641;-1.3402235;http://maps.google.es/maps?z=14&ll=39.3332641,-1.3402235
Villavaliente;Albacete;Castilla - La Mancha;39.1259577;-1.4586057;http://maps.google.es/maps?z=14&ll=39.1259577,-1.4586057
Villaverde de Guadalimar;Albacete;Castilla - La Mancha;38.4554959;-2.5178695;http://maps.google.es/maps?z=14&ll=38.4554959,-2.5178695
Viveros;Albacete;Castilla - La Mancha;38.7733017;-2.5760138;http://maps.google.es/maps?z=14&ll=38.7733017,-2.5760138
Yeste;Albacete;Castilla - La Mancha;38.3658253;-2.3187105;http://maps.google.es/maps?z=14&ll=38.3658253,-2.3187105
Abenójar;Ciudad Real;Castilla - La Mancha;38.8793473;-4.3577781;http://maps.google.es/maps?z=14&ll=38.8793473,-4.3577781
Agudo;Ciudad Real;Castilla - La Mancha;38.9789683;-4.8731516;http://maps.google.es/maps?z=14&ll=38.9789683,-4.8731516
Alamillo;Ciudad Real;Castilla - La Mancha;38.6769448;-4.7895922;http://maps.google.es/maps?z=14&ll=38.6769448,-4.7895922
Albaladejo;Ciudad Real;Castilla - La Mancha;38.6180528;-2.8062605;http://maps.google.es/maps?z=14&ll=38.6180528,-2.8062605
Alcázar de San Juan;Ciudad Real;Castilla - La Mancha;39.3899254;-3.2101372;http://maps.google.es/maps?z=14&ll=39.3899254,-3.2101372
Alcoba;Ciudad Real;Castilla - La Mancha;39.2608553;-4.4768357;http://maps.google.es/maps?z=14&ll=39.2608553,-4.4768357
Alcolea de Calatrava;Ciudad Real;Castilla - La Mancha;38.9866069;-4.1154908;http://maps.google.es/maps?z=14&ll=38.9866069,-4.1154908
Alcubillas;Ciudad Real;Castilla - La Mancha;38.7520171;-3.1346316;http://maps.google.es/maps?z=14&ll=38.7520171,-3.1346316
Aldea del Rey;Ciudad Real;Castilla - La Mancha;38.7382271;-3.8394617;http://maps.google.es/maps?z=14&ll=38.7382271,-3.8394617
Alhambra;Ciudad Real;Castilla - La Mancha;38.8994522;-3.0534459;http://maps.google.es/maps?z=14&ll=38.8994522,-3.0534459
Almadén;Ciudad Real;Castilla - La Mancha;38.7753722;-4.8399187;http://maps.google.es/maps?z=14&ll=38.7753722,-4.8399187
Almadenejos;Ciudad Real;Castilla - La Mancha;38.7386685;-4.7119332;http://maps.google.es/maps?z=14&ll=38.7386685,-4.7119332
Almagro;Ciudad Real;Castilla - La Mancha;38.8908966;-3.7064158;http://maps.google.es/maps?z=14&ll=38.8908966,-3.7064158
Almedina;Ciudad Real;Castilla - La Mancha;38.6236999;-2.9561986;http://maps.google.es/maps?z=14&ll=38.6236999,-2.9561986
Almodóvar del Campo;Ciudad Real;Castilla - La Mancha;38.7089241;-4.17864;http://maps.google.es/maps?z=14&ll=38.7089241,-4.17864
Almuradiel;Ciudad Real;Castilla - La Mancha;38.5126365;-3.4948502;http://maps.google.es/maps?z=14&ll=38.5126365,-3.4948502
Anchuras;Ciudad Real;Castilla - La Mancha;39.4802446;-4.835894;http://maps.google.es/maps?z=14&ll=39.4802446,-4.835894
Arenales de San Gregorio;Ciudad Real;Castilla - La Mancha;39.3103695;-3.0268007;http://maps.google.es/maps?z=14&ll=39.3103695,-3.0268007
Arenas de San Juan;Ciudad Real;Castilla - La Mancha;39.2176893;-3.5029342;http://maps.google.es/maps?z=14&ll=39.2176893,-3.5029342
Argamasilla de Alba;Ciudad Real;Castilla - La Mancha;39.128713;-3.0884716;http://maps.google.es/maps?z=14&ll=39.128713,-3.0884716
Argamasilla de Calatrava;Ciudad Real;Castilla - La Mancha;38.7268804;-4.0800761;http://maps.google.es/maps?z=14&ll=38.7268804,-4.0800761
Arroba de los Montes;Ciudad Real;Castilla - La Mancha;39.1537601;-4.5439567;http://maps.google.es/maps?z=14&ll=39.1537601,-4.5439567
Ballesteros de Calatrava;Ciudad Real;Castilla - La Mancha;38.837348;-3.9432725;http://maps.google.es/maps?z=14&ll=38.837348,-3.9432725
Bolaños de Calatrava;Ciudad Real;Castilla - La Mancha;38.9056484;-3.6663543;http://maps.google.es/maps?z=14&ll=38.9056484,-3.6663543
Brazatortas;Ciudad Real;Castilla - La Mancha;38.6607735;-4.296044;http://maps.google.es/maps?z=14&ll=38.6607735,-4.296044
Cabezarados;Ciudad Real;Castilla - La Mancha;38.8459086;-4.2971021;http://maps.google.es/maps?z=14&ll=38.8459086,-4.2971021
Cabezarrubias del Puerto;Ciudad Real;Castilla - La Mancha;38.6150022;-4.1841299;http://maps.google.es/maps?z=14&ll=38.6150022,-4.1841299
Calzada de Calatrava;Ciudad Real;Castilla - La Mancha;38.7048735;-3.7772957;http://maps.google.es/maps?z=14&ll=38.7048735,-3.7772957
Campo de Criptana;Ciudad Real;Castilla - La Mancha;39.402287;-3.1221498;http://maps.google.es/maps?z=14&ll=39.402287,-3.1221498
Cañada de Calatrava;Ciudad Real;Castilla - La Mancha;38.8542855;-4.0236071;http://maps.google.es/maps?z=14&ll=38.8542855,-4.0236071
Caracuel de Calatrava;Ciudad Real;Castilla - La Mancha;38.8458464;-4.0635956;http://maps.google.es/maps?z=14&ll=38.8458464,-4.0635956
Carrión de Calatrava;Ciudad Real;Castilla - La Mancha;39.0183755;-3.8176808;http://maps.google.es/maps?z=14&ll=39.0183755,-3.8176808
Carrizosa;Ciudad Real;Castilla - La Mancha;38.8415736;-2.992662;http://maps.google.es/maps?z=14&ll=38.8415736,-2.992662
Castellar de Santiago;Ciudad Real;Castilla - La Mancha;38.5403456;-3.2782687;http://maps.google.es/maps?z=14&ll=38.5403456,-3.2782687
Chillón;Ciudad Real;Castilla - La Mancha;38.7968871;-4.8670116;http://maps.google.es/maps?z=14&ll=38.7968871,-4.8670116
Ciudad Real;Ciudad Real;Castilla - La Mancha;38.9860963;-3.9272629;http://maps.google.es/maps?z=14&ll=38.9860963,-3.9272629
Corral de Calatrava;Ciudad Real;Castilla - La Mancha;38.8587009;-4.0809875;http://maps.google.es/maps?z=14&ll=38.8587009,-4.0809875
Cortijos, Los;Ciudad Real;Castilla - La Mancha;39.3152549;-4.0660946;http://maps.google.es/maps?z=14&ll=39.3152549,-4.0660946
Cózar;Ciudad Real;Castilla - La Mancha;38.6607886;-3.0730083;http://maps.google.es/maps?z=14&ll=38.6607886,-3.0730083
Daimiel;Ciudad Real;Castilla - La Mancha;39.0717865;-3.6165727;http://maps.google.es/maps?z=14&ll=39.0717865,-3.6165727
Fernán Caballero;Ciudad Real;Castilla - La Mancha;39.124736;-3.9025858;http://maps.google.es/maps?z=14&ll=39.124736,-3.9025858
Fontanarejo;Ciudad Real;Castilla - La Mancha;39.22077;-4.5173575;http://maps.google.es/maps?z=14&ll=39.22077,-4.5173575
Fuencaliente;Ciudad Real;Castilla - La Mancha;38.4066382;-4.3044588;http://maps.google.es/maps?z=14&ll=38.4066382,-4.3044588
Fuenllana;Ciudad Real;Castilla - La Mancha;38.75436;-2.9600307;http://maps.google.es/maps?z=14&ll=38.75436,-2.9600307
Fuente el Fresno;Ciudad Real;Castilla - La Mancha;39.2304744;-3.7747809;http://maps.google.es/maps?z=14&ll=39.2304744,-3.7747809
Granátula de Calatrava;Ciudad Real;Castilla - La Mancha;38.7953132;-3.7431122;http://maps.google.es/maps?z=14&ll=38.7953132,-3.7431122
Guadalmez;Ciudad Real;Castilla - La Mancha;38.7271665;-4.9707384;http://maps.google.es/maps?z=14&ll=38.7271665,-4.9707384
Herencia;Ciudad Real;Castilla - La Mancha;39.3669119;-3.3549911;http://maps.google.es/maps?z=14&ll=39.3669119,-3.3549911
Hinojosas de Calatrava;Ciudad Real;Castilla - La Mancha;38.6149837;-4.1408267;http://maps.google.es/maps?z=14&ll=38.6149837,-4.1408267
Horcajo de los Montes;Ciudad Real;Castilla - La Mancha;39.3253302;-4.6498524;http://maps.google.es/maps?z=14&ll=39.3253302,-4.6498524
Labores, Las;Ciudad Real;Castilla - La Mancha;39.2745837;-3.5186036;http://maps.google.es/maps?z=14&ll=39.2745837,-3.5186036
Llanos del Caudillo;Ciudad Real;Castilla - La Mancha;39.1182326;-3.3519357;http://maps.google.es/maps?z=14&ll=39.1182326,-3.3519357
Luciana;Ciudad Real;Castilla - La Mancha;38.9838213;-4.2928524;http://maps.google.es/maps?z=14&ll=38.9838213,-4.2928524
Malagón;Ciudad Real;Castilla - La Mancha;39.1715934;-3.8548794;http://maps.google.es/maps?z=14&ll=39.1715934,-3.8548794
